CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.07;Resultado Antes dos Tributos sobre o Lucro;202140.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.07;Resultado Antes dos Tributos sobre o Lucro;140200.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-25979.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-67297.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.08.01;Corrente;-21900.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.08.01;Corrente;-6206.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.08.02;Diferido;-4079.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.08.02;Diferido;-61091.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.09;Resultado Líquido das Operações Continuadas;176161.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.09;Resultado Líquido das Operações Continuadas;72903.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.11;Lucro/Prejuízo Consolidado do Período;176161.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.11;Lucro/Prejuízo Consolidado do Período;72903.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.11.01;Atribuído a Sócios da Empresa Controladora;176161.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.11.01;Atribuído a Sócios da Empresa Controladora;195085.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.11.02;Atribuído a Sócios Não Controladores;0.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.11.02;Atribuído a Sócios Não Controladores;0.0000000000;S
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.99.01.01;ON;0.1517000000;N
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.99.01.01;ON;0.1550000000;N
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.99.02.01;ON;0.1517000000;N
08.493.364/0001-62;2022-03-31;1;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;021709;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.99.02.01;ON;0.1550000000;N
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01;Receita de Venda de Bens e/ou Serviços;2360792.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.01;Receita de Venda de Bens e/ou Serviços;700506.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-1683355.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-518028.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.03;Resultado Bruto;677437.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.03;Resultado Bruto;182478.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04;Despesas/Receitas Operacionais;-697036.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.04;Despesas/Receitas Operacionais;-183354.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.01;Despesas com Vendas;-60550.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.04.01;Despesas com Vendas;-16307.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.02;Despesas Gerais e Administrativas;-662040.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.04.02;Despesas Gerais e Administrativas;-164399.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.04;Outras Receitas Operacionais;25554.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.04.04;Outras Receitas Operacionais;0.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.05;Outras Despesas Operacionais;0.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.04.05;Outras Despesas Operacionais;-2648.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.04.06;Resultado de Equivalência Patrimonial;0.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;-19599.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;-876.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.06;Resultado Financeiro;-54364.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.06;Resultado Financeiro;-25518.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.06.01;Receitas Financeiras;62948.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.06.01;Receitas Financeiras;32829.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.06.02;Despesas Financeiras;-117312.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.06.02;Despesas Financeiras;-58347.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;-73963.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.07;Resultado Antes dos Tributos sobre o Lucro;-26394.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;12176.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-6077.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.08.01;Corrente;-52298.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.08.01;Corrente;-15513.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.08.02;Diferido;64474.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.08.02;Diferido;9436.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.09;Resultado Líquido das Operações Continuadas;-61787.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.09;Resultado Líquido das Operações Continuadas;-32471.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11;Lucro/Prejuízo Consolidado do Período;-61787.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.11;Lucro/Prejuízo Consolidado do Período;-32471.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;-64184.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.11.01;Atribuído a Sócios da Empresa Controladora;-32812.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11.02;Atribuído a Sócios Não Controladores;2397.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.11.02;Atribuído a Sócios Não Controladores;341.0000000000;S
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.01.01;ON;0.0000000000;N
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.99.01.01;ON;-0.0785000000;N
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.01.02;PN;-0.1494000000;N
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.99.01.02;PN;-0.0785000000;N
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.02.01;ON;-1494.0000000000;N
31.701.408/0001-14;2022-03-31;1;ATHENA SAÚDE BRASIL SA;025810;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-03-31;3.99.02.01;ON;0.0000000000;N
33.453.598/0001-23;2022-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.01;Receita de Venda de Bens e/ou Serviços;89415311.0000000000;S
33.453.598/0001-23;2022-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.01;Receita de Venda de Bens e/ou Serviços;191269874.0000000000;S
33.453.598/0001-23;2022-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-85083966.0000000000;S
33.453.598/0001-23;2022-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-179570862.0000000000;S
33.453.598/0001-23;2022-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.03;Resultado Bruto;4331345.0000000000;S
33.453.598/0001-23;2022-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.03;Resultado Bruto;11699012.0000000000;S
33.453.598/0001-23;2022-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.04;Despesas/Receitas Operacionais;-2457583.0000000000;S
33.453.598/0001-23;2022-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.04;Despesas/Receitas Operacionais;-5528649.0000000000;S
33.453.598/0001-23;2022-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.04.01;Despesas com Vendas;-2172294.0000000000;S
33.453.598/0001-23;2022-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.04.01;Despesas com Vendas;-4028231.0000000000;S
33.453.598/0001-23;2022-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.04.02;Despesas Gerais e Administrativas;-645098.0000000000;S
33.453.598/0001-23;2022-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-04-01;2022-03-31;3.04.02;Despesas Gerais e Administrativas;-1959624.0000000000;S
33.453.598/0001-23;2022-03-31;1;RAÍZEN S.A.;025917;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-04-01;2021-03-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
